fasta_id	protein_id	locus_id
CAJOBZ010000016.1	CAF4851934.1	PMACD_LOCUS7143
CAJOBZ010000016.1	CAF4851943.1	PMACD_LOCUS7144
CAJOBZ010000016.1	CAF4851952.1	PMACD_LOCUS7145
CAJOBZ010000016.1	CAF4851963.1	PMACD_LOCUS7146
CAJOBZ010000016.1	CAF4851971.1	PMACD_LOCUS7147
CAJOBZ010000016.1	CAF4851979.1	PMACD_LOCUS7148
CAJOBZ010000016.1	CAF4851991.1	PMACD_LOCUS7149
CAJOBZ010000016.1	CAF4852000.1	PMACD_LOCUS7150
CAJOBZ010000016.1	CAF4852015.1	PMACD_LOCUS7151
CAJOBZ010000016.1	CAF4852025.1	PMACD_LOCUS7152
CAJOBZ010000016.1	CAF4852033.1	PMACD_LOCUS7152
CAJOBZ010000016.1	CAF4852042.1	PMACD_LOCUS7153
CAJOBZ010000016.1	CAF4852054.1	PMACD_LOCUS7154
CAJOBZ010000016.1	CAF4852064.1	PMACD_LOCUS7155
CAJOBZ010000016.1	CAF4852077.1	PMACD_LOCUS7156
CAJOBZ010000016.1	CAF4852088.1	PMACD_LOCUS7157
CAJOBZ010000016.1	CAF4852095.1	PMACD_LOCUS7158
CAJOBZ010000016.1	CAF4852101.1	PMACD_LOCUS7159
CAJOBZ010000016.1	CAF4852108.1	PMACD_LOCUS7160
CAJOBZ010000016.1	CAF4852113.1	PMACD_LOCUS7161
CAJOBZ010000016.1	CAF4852123.1	PMACD_LOCUS7162
CAJOBZ010000016.1	CAF4852135.1	PMACD_LOCUS7163
CAJOBZ010000016.1	CAF4852141.1	PMACD_LOCUS7164
CAJOBZ010000016.1	CAF4852149.1	PMACD_LOCUS7165
CAJOBZ010000016.1	CAF4852158.1	PMACD_LOCUS7166
CAJOBZ010000016.1	CAF4852168.1	PMACD_LOCUS7167
CAJOBZ010000016.1	CAF4852179.1	PMACD_LOCUS7168
CAJOBZ010000016.1	CAF4852190.1	PMACD_LOCUS7169
CAJOBZ010000016.1	CAF4852200.1	PMACD_LOCUS7170
CAJOBZ010000016.1	CAF4852211.1	PMACD_LOCUS7171
CAJOBZ010000016.1	CAF4852220.1	PMACD_LOCUS7172
CAJOBZ010000016.1	CAF4852231.1	PMACD_LOCUS7173
CAJOBZ010000016.1	CAF4852238.1	PMACD_LOCUS7174
CAJOBZ010000016.1	CAF4852249.1	PMACD_LOCUS7175
CAJOBZ010000016.1	CAF4852258.1	PMACD_LOCUS7176
CAJOBZ010000016.1	CAF4852268.1	PMACD_LOCUS7177
CAJOBZ010000016.1	CAF4852279.1	PMACD_LOCUS7178
CAJOBZ010000016.1	CAF4852291.1	PMACD_LOCUS7179
CAJOBZ010000016.1	CAF4852302.1	PMACD_LOCUS7180
CAJOBZ010000016.1	CAF4852312.1	PMACD_LOCUS7181
CAJOBZ010000016.1	CAF4852325.1	PMACD_LOCUS7181
CAJOBZ010000016.1	CAF4852335.1	PMACD_LOCUS7182
CAJOBZ010000016.1	CAF4852347.1	PMACD_LOCUS7183
CAJOBZ010000016.1	CAF4852359.1	PMACD_LOCUS7184
CAJOBZ010000016.1	CAF4852372.1	PMACD_LOCUS7184
CAJOBZ010000016.1	CAF4852382.1	PMACD_LOCUS7185
CAJOBZ010000016.1	CAF4852392.1	PMACD_LOCUS7186
CAJOBZ010000016.1	CAF4852403.1	PMACD_LOCUS7187
CAJOBZ010000016.1	CAF4852414.1	PMACD_LOCUS7188
CAJOBZ010000016.1	CAF4852425.1	PMACD_LOCUS7189
CAJOBZ010000016.1	CAF4852440.1	PMACD_LOCUS7190
CAJOBZ010000016.1	CAF4852450.1	PMACD_LOCUS7191
CAJOBZ010000016.1	CAF4852463.1	PMACD_LOCUS7192
CAJOBZ010000016.1	CAF4852476.1	PMACD_LOCUS7193
CAJOBZ010000016.1	CAF4852488.1	PMACD_LOCUS7194
CAJOBZ010000016.1	CAF4852502.1	PMACD_LOCUS7195
CAJOBZ010000016.1	CAF4852513.1	PMACD_LOCUS7196
CAJOBZ010000016.1	CAF4852527.1	PMACD_LOCUS7197
CAJOBZ010000016.1	CAF4852537.1	PMACD_LOCUS7198
CAJOBZ010000016.1	CAF4852551.1	PMACD_LOCUS7199
CAJOBZ010000016.1	CAF4852564.1	PMACD_LOCUS7200
CAJOBZ010000016.1	CAF4852576.1	PMACD_LOCUS7201
CAJOBZ010000016.1	CAF4852585.1	PMACD_LOCUS7201
CAJOBZ010000016.1	CAF4852595.1	PMACD_LOCUS7202
CAJOBZ010000016.1	CAF4852606.1	PMACD_LOCUS7203
CAJOBZ010000016.1	CAF4852622.1	PMACD_LOCUS7204
CAJOBZ010000016.1	CAF4852636.1	PMACD_LOCUS7204
CAJOBZ010000016.1	CAF4852650.1	PMACD_LOCUS7205
CAJOBZ010000016.1	CAF4852661.1	PMACD_LOCUS7206
CAJOBZ010000016.1	CAF4852669.1	PMACD_LOCUS7207
CAJOBZ010000016.1	CAF4852676.1	PMACD_LOCUS7208
CAJOBZ010000016.1	CAF4852684.1	PMACD_LOCUS7209
CAJOBZ010000016.1	CAF4852693.1	PMACD_LOCUS7210
CAJOBZ010000016.1	CAF4852703.1	PMACD_LOCUS7211
CAJOBZ010000016.1	CAF4852715.1	PMACD_LOCUS7212
CAJOBZ010000016.1	CAF4852725.1	PMACD_LOCUS7213
CAJOBZ010000016.1	CAF4852734.1	PMACD_LOCUS7214
CAJOBZ010000016.1	CAF4852745.1	PMACD_LOCUS7215
CAJOBZ010000016.1	CAF4852753.1	PMACD_LOCUS7216
CAJOBZ010000016.1	CAF4852763.1	PMACD_LOCUS7217
CAJOBZ010000016.1	CAF4852772.1	PMACD_LOCUS7218
CAJOBZ010000016.1	CAF4852783.1	PMACD_LOCUS7219
CAJOBZ010000016.1	CAF4852793.1	PMACD_LOCUS7220
CAJOBZ010000016.1	CAF4852802.1	PMACD_LOCUS7221
CAJOBZ010000016.1	CAF4852813.1	PMACD_LOCUS7222
CAJOBZ010000016.1	CAF4852823.1	PMACD_LOCUS7223
CAJOBZ010000016.1	CAF4852836.1	PMACD_LOCUS7224
CAJOBZ010000016.1	CAF4852849.1	PMACD_LOCUS7225
CAJOBZ010000016.1	CAF4852861.1	PMACD_LOCUS7226
CAJOBZ010000016.1	CAF4852871.1	PMACD_LOCUS7227
CAJOBZ010000017.1	CAF4852974.1	PMACD_LOCUS7228
CAJOBZ010000017.1	CAF4852983.1	PMACD_LOCUS7229
CAJOBZ010000017.1	CAF4852994.1	PMACD_LOCUS7230
CAJOBZ010000017.1	CAF4853002.1	PMACD_LOCUS7231
CAJOBZ010000017.1	CAF4853014.1	PMACD_LOCUS7232
CAJOBZ010000017.1	CAF4853022.1	PMACD_LOCUS7233
CAJOBZ010000017.1	CAF4853033.1	PMACD_LOCUS7234
CAJOBZ010000017.1	CAF4853046.1	PMACD_LOCUS7235
CAJOBZ010000017.1	CAF4853057.1	PMACD_LOCUS7236
CAJOBZ010000017.1	CAF4853069.1	PMACD_LOCUS7237
CAJOBZ010000017.1	CAF4853080.1	PMACD_LOCUS7238
CAJOBZ010000017.1	CAF4853092.1	PMACD_LOCUS7239
CAJOBZ010000017.1	CAF4853103.1	PMACD_LOCUS7240
CAJOBZ010000017.1	CAF4853115.1	PMACD_LOCUS7241
CAJOBZ010000017.1	CAF4853127.1	PMACD_LOCUS7242
CAJOBZ010000017.1	CAF4853137.1	PMACD_LOCUS7243
CAJOBZ010000017.1	CAF4853150.1	PMACD_LOCUS7244
CAJOBZ010000017.1	CAF4853164.1	PMACD_LOCUS7245
CAJOBZ010000017.1	CAF4853189.1	PMACD_LOCUS7246
CAJOBZ010000017.1	CAF4853176.1	PMACD_LOCUS7246
CAJOBZ010000017.1	CAF4853201.1	PMACD_LOCUS7247
CAJOBZ010000017.1	CAF4853224.1	PMACD_LOCUS7248
CAJOBZ010000017.1	CAF4853212.1	PMACD_LOCUS7248
CAJOBZ010000017.1	CAF4853235.1	PMACD_LOCUS7248
CAJOBZ010000017.1	CAF4853256.1	PMACD_LOCUS7249
CAJOBZ010000017.1	CAF4853246.1	PMACD_LOCUS7249
CAJOBZ010000017.1	CAF4853270.1	PMACD_LOCUS7250
CAJOBZ010000017.1	CAF4853281.1	PMACD_LOCUS7251
CAJOBZ010000017.1	CAF4853290.1	PMACD_LOCUS7252
CAJOBZ010000017.1	CAF4853302.1	PMACD_LOCUS7253
CAJOBZ010000017.1	CAF4853313.1	PMACD_LOCUS7254
CAJOBZ010000017.1	CAF4853324.1	PMACD_LOCUS7255
CAJOBZ010000017.1	CAF4853337.1	PMACD_LOCUS7256
CAJOBZ010000017.1	CAF4853347.1	PMACD_LOCUS7257
CAJOBZ010000017.1	CAF4853359.1	PMACD_LOCUS7258
CAJOBZ010000017.1	CAF4853370.1	PMACD_LOCUS7259
CAJOBZ010000017.1	CAF4853383.1	PMACD_LOCUS7260
CAJOBZ010000017.1	CAF4853395.1	PMACD_LOCUS7261
CAJOBZ010000017.1	CAF4853406.1	PMACD_LOCUS7262
CAJOBZ010000017.1	CAF4853419.1	PMACD_LOCUS7263
CAJOBZ010000017.1	CAF4853433.1	PMACD_LOCUS7264
CAJOBZ010000017.1	CAF4853452.1	PMACD_LOCUS7265
CAJOBZ010000017.1	CAF4853444.1	PMACD_LOCUS7265
CAJOBZ010000017.1	CAF4853461.1	PMACD_LOCUS7265
CAJOBZ010000017.1	CAF4853472.1	PMACD_LOCUS7266
CAJOBZ010000017.1	CAF4853482.1	PMACD_LOCUS7266
CAJOBZ010000017.1	CAF4853490.1	PMACD_LOCUS7267
CAJOBZ010000017.1	CAF4853500.1	PMACD_LOCUS7268
CAJOBZ010000017.1	CAF4853523.1	PMACD_LOCUS7269
CAJOBZ010000017.1	CAF4853511.1	PMACD_LOCUS7269
CAJOBZ010000017.1	CAF4853535.1	PMACD_LOCUS7270
CAJOBZ010000017.1	CAF4853546.1	PMACD_LOCUS7271
CAJOBZ010000017.1	CAF4853557.1	PMACD_LOCUS7271
CAJOBZ010000017.1	CAF4853566.1	PMACD_LOCUS7272
CAJOBZ010000017.1	CAF4853577.1	PMACD_LOCUS7273
CAJOBZ010000017.1	CAF4853588.1	PMACD_LOCUS7274
CAJOBZ010000017.1	CAF4853596.1	PMACD_LOCUS7275
CAJOBZ010000017.1	CAF4853608.1	PMACD_LOCUS7276
CAJOBZ010000017.1	CAF4853617.1	PMACD_LOCUS7277
CAJOBZ010000017.1	CAF4853631.1	PMACD_LOCUS7278
CAJOBZ010000017.1	CAF4853642.1	PMACD_LOCUS7279
CAJOBZ010000017.1	CAF4853653.1	PMACD_LOCUS7280
CAJOBZ010000017.1	CAF4853666.1	PMACD_LOCUS7281
CAJOBZ010000017.1	CAF4853679.1	PMACD_LOCUS7282
CAJOBZ010000017.1	CAF4853690.1	PMACD_LOCUS7283
CAJOBZ010000017.1	CAF4853704.1	PMACD_LOCUS7284
CAJOBZ010000017.1	CAF4853717.1	PMACD_LOCUS7285
CAJOBZ010000017.1	CAF4853728.1	PMACD_LOCUS7286
CAJOBZ010000017.1	CAF4853739.1	PMACD_LOCUS7287
CAJOBZ010000017.1	CAF4853750.1	PMACD_LOCUS7288
CAJOBZ010000017.1	CAF4853762.1	PMACD_LOCUS7289
CAJOBZ010000017.1	CAF4853776.1	PMACD_LOCUS7290
CAJOBZ010000017.1	CAF4853789.1	PMACD_LOCUS7291
CAJOBZ010000017.1	CAF4853801.1	PMACD_LOCUS7292
CAJOBZ010000017.1	CAF4853814.1	PMACD_LOCUS7293
CAJOBZ010000017.1	CAF4853827.1	PMACD_LOCUS7294
CAJOBZ010000017.1	CAF4853842.1	PMACD_LOCUS7295
CAJOBZ010000017.1	CAF4853853.1	PMACD_LOCUS7296
CAJOBZ010000017.1	CAF4853861.1	PMACD_LOCUS7297
CAJOBZ010000017.1	CAF4853871.1	PMACD_LOCUS7298
CAJOBZ010000017.1	CAF4853880.1	PMACD_LOCUS7299
CAJOBZ010000017.1	CAF4853888.1	PMACD_LOCUS7300
CAJOBZ010000017.1	CAF4853896.1	PMACD_LOCUS7301
CAJOBZ010000017.1	CAF4853904.1	PMACD_LOCUS7301
CAJOBZ010000017.1	CAF4853915.1	PMACD_LOCUS7302
CAJOBZ010000017.1	CAF4853924.1	PMACD_LOCUS7303
CAJOBZ010000017.1	CAF4853933.1	PMACD_LOCUS7304
CAJOBZ010000017.1	CAF4853939.1	PMACD_LOCUS7305
CAJOBZ010000017.1	CAF4853948.1	PMACD_LOCUS7306
CAJOBZ010000017.1	CAF4853961.1	PMACD_LOCUS7307
CAJOBZ010000017.1	CAF4853967.1	PMACD_LOCUS7308
CAJOBZ010000017.1	CAF4853976.1	PMACD_LOCUS7309
CAJOBZ010000017.1	CAF4853987.1	PMACD_LOCUS7310
CAJOBZ010000017.1	CAF4853997.1	PMACD_LOCUS7311
CAJOBZ010000017.1	CAF4854007.1	PMACD_LOCUS7312
CAJOBZ010000017.1	CAF4854020.1	PMACD_LOCUS7313
CAJOBZ010000017.1	CAF4854032.1	PMACD_LOCUS7314
CAJOBZ010000017.1	CAF4854044.1	PMACD_LOCUS7315
CAJOBZ010000017.1	CAF4854055.1	PMACD_LOCUS7316
CAJOBZ010000017.1	CAF4854066.1	PMACD_LOCUS7317
CAJOBZ010000017.1	CAF4854076.1	PMACD_LOCUS7318
CAJOBZ010000017.1	CAF4854088.1	PMACD_LOCUS7319
CAJOBZ010000017.1	CAF4854096.1	PMACD_LOCUS7320
CAJOBZ010000017.1	CAF4854106.1	PMACD_LOCUS7321
CAJOBZ010000017.1	CAF4854116.1	PMACD_LOCUS7322
CAJOBZ010000017.1	CAF4854136.1	PMACD_LOCUS7323
CAJOBZ010000017.1	CAF4854126.1	PMACD_LOCUS7323
CAJOBZ010000017.1	CAF4854145.1	PMACD_LOCUS7324
CAJOBZ010000017.1	CAF4854156.1	PMACD_LOCUS7325
CAJOBZ010000017.1	CAF4854166.1	PMACD_LOCUS7326
CAJOBZ010000017.1	CAF4854177.1	PMACD_LOCUS7327
CAJOBZ010000017.1	CAF4854181.1	PMACD_LOCUS7328
CAJOBZ010000017.1	CAF4854188.1	PMACD_LOCUS7329
CAJOBZ010000017.1	CAF4854197.1	PMACD_LOCUS7330
CAJOBZ010000017.1	CAF4854206.1	PMACD_LOCUS7331
CAJOBZ010000017.1	CAF4854218.1	PMACD_LOCUS7332
CAJOBZ010000017.1	CAF4854228.1	PMACD_LOCUS7333
CAJOBZ010000017.1	CAF4854236.1	PMACD_LOCUS7334
CAJOBZ010000017.1	CAF4854249.1	PMACD_LOCUS7335
CAJOBZ010000017.1	CAF4854258.1	PMACD_LOCUS7336
CAJOBZ010000017.1	CAF4854270.1	PMACD_LOCUS7337
CAJOBZ010000017.1	CAF4854283.1	PMACD_LOCUS7338
CAJOBZ010000017.1	CAF4854289.1	PMACD_LOCUS7339
CAJOBZ010000017.1	CAF4854300.1	PMACD_LOCUS7340
CAJOBZ010000017.1	CAF4854309.1	PMACD_LOCUS7341
CAJOBZ010000017.1	CAF4854331.1	PMACD_LOCUS7341
CAJOBZ010000017.1	CAF4854320.1	PMACD_LOCUS7341
CAJOBZ010000017.1	CAF4854345.1	PMACD_LOCUS7342
CAJOBZ010000017.1	CAF4854356.1	PMACD_LOCUS7343
CAJOBZ010000017.1	CAF4854368.1	PMACD_LOCUS7344
CAJOBZ010000017.1	CAF4854386.1	PMACD_LOCUS7345
CAJOBZ010000017.1	CAF4854377.1	PMACD_LOCUS7345
CAJOBZ010000017.1	CAF4854398.1	PMACD_LOCUS7346
CAJOBZ010000017.1	CAF4854406.1	PMACD_LOCUS7347
CAJOBZ010000017.1	CAF4854416.1	PMACD_LOCUS7348
CAJOBZ010000017.1	CAF4854425.1	PMACD_LOCUS7349
CAJOBZ010000017.1	CAF4854433.1	PMACD_LOCUS7350
CAJOBZ010000017.1	CAF4854440.1	PMACD_LOCUS7351
CAJOBZ010000017.1	CAF4854452.1	PMACD_LOCUS7352
CAJOBZ010000017.1	CAF4854467.1	PMACD_LOCUS7353
CAJOBZ010000017.1	CAF4854472.1	PMACD_LOCUS7354
CAJOBZ010000017.1	CAF4854483.1	PMACD_LOCUS7355
CAJOBZ010000017.1	CAF4854491.1	PMACD_LOCUS7356
CAJOBZ010000017.1	CAF4854502.1	PMACD_LOCUS7357
CAJOBZ010000017.1	CAF4854512.1	PMACD_LOCUS7358
CAJOBZ010000017.1	CAF4854522.1	PMACD_LOCUS7359
CAJOBZ010000017.1	CAF4854533.1	PMACD_LOCUS7360
CAJOBZ010000017.1	CAF4854543.1	PMACD_LOCUS7361
CAJOBZ010000017.1	CAF4854554.1	PMACD_LOCUS7362
CAJOBZ010000017.1	CAF4854566.1	PMACD_LOCUS7363
CAJOBZ010000017.1	CAF4854578.1	PMACD_LOCUS7364
CAJOBZ010000017.1	CAF4854587.1	PMACD_LOCUS7365
CAJOBZ010000017.1	CAF4854599.1	PMACD_LOCUS7366
CAJOBZ010000017.1	CAF4854609.1	PMACD_LOCUS7367
CAJOBZ010000017.1	CAF4854618.1	PMACD_LOCUS7368
CAJOBZ010000017.1	CAF4854629.1	PMACD_LOCUS7369
CAJOBZ010000017.1	CAF4854639.1	PMACD_LOCUS7370
CAJOBZ010000017.1	CAF4854647.1	PMACD_LOCUS7371
CAJOBZ010000017.1	CAF4854657.1	PMACD_LOCUS7372
CAJOBZ010000017.1	CAF4854667.1	PMACD_LOCUS7373
CAJOBZ010000017.1	CAF4854679.1	PMACD_LOCUS7373
CAJOBZ010000017.1	CAF4854684.1	PMACD_LOCUS7374
CAJOBZ010000017.1	CAF4854691.1	PMACD_LOCUS7375
CAJOBZ010000017.1	CAF4854700.1	PMACD_LOCUS7376
CAJOBZ010000017.1	CAF4854708.1	PMACD_LOCUS7377
CAJOBZ010000017.1	CAF4854717.1	PMACD_LOCUS7378
CAJOBZ010000017.1	CAF4854726.1	PMACD_LOCUS7379
CAJOBZ010000017.1	CAF4854735.1	PMACD_LOCUS7380
CAJOBZ010000017.1	CAF4854744.1	PMACD_LOCUS7381
CAJOBZ010000017.1	CAF4854764.1	PMACD_LOCUS7382
CAJOBZ010000017.1	CAF4854755.1	PMACD_LOCUS7382
CAJOBZ010000017.1	CAF4854775.1	PMACD_LOCUS7383
CAJOBZ010000017.1	CAF4854787.1	PMACD_LOCUS7384
CAJOBZ010000017.1	CAF4854797.1	PMACD_LOCUS7385
CAJOBZ010000017.1	CAF4854807.1	PMACD_LOCUS7386
CAJOBZ010000017.1	CAF4854817.1	PMACD_LOCUS7387
CAJOBZ010000017.1	CAF4854826.1	PMACD_LOCUS7388
CAJOBZ010000017.1	CAF4854830.1	PMACD_LOCUS7389
CAJOBZ010000017.1	CAF4854842.1	PMACD_LOCUS7390
CAJOBZ010000017.1	CAF4854850.1	PMACD_LOCUS7391
CAJOBZ010000017.1	CAF4854859.1	PMACD_LOCUS7392
CAJOBZ010000017.1	CAF4854866.1	PMACD_LOCUS7393
CAJOBZ010000017.1	CAF4854874.1	PMACD_LOCUS7394
CAJOBZ010000017.1	CAF4854884.1	PMACD_LOCUS7394
CAJOBZ010000017.1	CAF4854892.1	PMACD_LOCUS7395
CAJOBZ010000017.1	CAF4854899.1	PMACD_LOCUS7396
CAJOBZ010000017.1	CAF4854909.1	PMACD_LOCUS7397
CAJOBZ010000017.1	CAF4854919.1	PMACD_LOCUS7398
CAJOBZ010000017.1	CAF4854932.1	PMACD_LOCUS7399
CAJOBZ010000017.1	CAF4854943.1	PMACD_LOCUS7400
CAJOBZ010000017.1	CAF4854955.1	PMACD_LOCUS7401
CAJOBZ010000017.1	CAF4854968.1	PMACD_LOCUS7402
CAJOBZ010000017.1	CAF4854980.1	PMACD_LOCUS7403
CAJOBZ010000017.1	CAF4854990.1	PMACD_LOCUS7404
CAJOBZ010000017.1	CAF4855003.1	PMACD_LOCUS7405
CAJOBZ010000017.1	CAF4855015.1	PMACD_LOCUS7406
CAJOBZ010000017.1	CAF4855026.1	PMACD_LOCUS7407
CAJOBZ010000017.1	CAF4855038.1	PMACD_LOCUS7408
CAJOBZ010000017.1	CAF4855047.1	PMACD_LOCUS7409
CAJOBZ010000017.1	CAF4855057.1	PMACD_LOCUS7410
CAJOBZ010000017.1	CAF4855068.1	PMACD_LOCUS7411
CAJOBZ010000017.1	CAF4855080.1	PMACD_LOCUS7412
CAJOBZ010000017.1	CAF4855089.1	PMACD_LOCUS7413
CAJOBZ010000017.1	CAF4855099.1	PMACD_LOCUS7414
CAJOBZ010000017.1	CAF4855106.1	PMACD_LOCUS7415
CAJOBZ010000017.1	CAF4855115.1	PMACD_LOCUS7416
CAJOBZ010000017.1	CAF4855123.1	PMACD_LOCUS7417
CAJOBZ010000017.1	CAF4855134.1	PMACD_LOCUS7418
CAJOBZ010000017.1	CAF4855143.1	PMACD_LOCUS7419
CAJOBZ010000017.1	CAF4855152.1	PMACD_LOCUS7420
CAJOBZ010000017.1	CAF4855162.1	PMACD_LOCUS7421
CAJOBZ010000017.1	CAF4855171.1	PMACD_LOCUS7421
CAJOBZ010000017.1	CAF4855178.1	PMACD_LOCUS7422
CAJOBZ010000017.1	CAF4855188.1	PMACD_LOCUS7423
CAJOBZ010000017.1	CAF4855198.1	PMACD_LOCUS7424
CAJOBZ010000017.1	CAF4855205.1	PMACD_LOCUS7425
CAJOBZ010000017.1	CAF4855214.1	PMACD_LOCUS7426
CAJOBZ010000017.1	CAF4855224.1	PMACD_LOCUS7427
CAJOBZ010000017.1	CAF4855233.1	PMACD_LOCUS7427
CAJOBZ010000017.1	CAF4855246.1	PMACD_LOCUS7428
CAJOBZ010000017.1	CAF4855257.1	PMACD_LOCUS7429
CAJOBZ010000017.1	CAF4855269.1	PMACD_LOCUS7430
CAJOBZ010000017.1	CAF4855278.1	PMACD_LOCUS7431
CAJOBZ010000017.1	CAF4855288.1	PMACD_LOCUS7432
CAJOBZ010000018.1	CAF4855378.1	PMACD_LOCUS7433
CAJOBZ010000018.1	CAF4855388.1	PMACD_LOCUS7434
CAJOBZ010000018.1	CAF4855398.1	PMACD_LOCUS7435
CAJOBZ010000018.1	CAF4855406.1	PMACD_LOCUS7436
CAJOBZ010000018.1	CAF4855416.1	PMACD_LOCUS7437
CAJOBZ010000018.1	CAF4855426.1	PMACD_LOCUS7438
CAJOBZ010000018.1	CAF4855439.1	PMACD_LOCUS7439
CAJOBZ010000018.1	CAF4855450.1	PMACD_LOCUS7440
CAJOBZ010000018.1	CAF4855461.1	PMACD_LOCUS7441
CAJOBZ010000018.1	CAF4855473.1	PMACD_LOCUS7441
CAJOBZ010000018.1	CAF4855482.1	PMACD_LOCUS7442
CAJOBZ010000018.1	CAF4855492.1	PMACD_LOCUS7443
CAJOBZ010000018.1	CAF4855505.1	PMACD_LOCUS7444
CAJOBZ010000018.1	CAF4855518.1	PMACD_LOCUS7445
CAJOBZ010000018.1	CAF4855530.1	PMACD_LOCUS7446
CAJOBZ010000018.1	CAF4855540.1	PMACD_LOCUS7446
CAJOBZ010000018.1	CAF4855552.1	PMACD_LOCUS7447
CAJOBZ010000018.1	CAF4855564.1	PMACD_LOCUS7448
CAJOBZ010000018.1	CAF4855576.1	PMACD_LOCUS7449
CAJOBZ010000018.1	CAF4855586.1	PMACD_LOCUS7450
CAJOBZ010000018.1	CAF4855599.1	PMACD_LOCUS7451
CAJOBZ010000018.1	CAF4855610.1	PMACD_LOCUS7452
CAJOBZ010000018.1	CAF4855622.1	PMACD_LOCUS7453
CAJOBZ010000018.1	CAF4855630.1	PMACD_LOCUS7454
CAJOBZ010000018.1	CAF4855642.1	PMACD_LOCUS7455
CAJOBZ010000018.1	CAF4855652.1	PMACD_LOCUS7456
CAJOBZ010000018.1	CAF4855667.1	PMACD_LOCUS7457
CAJOBZ010000018.1	CAF4855679.1	PMACD_LOCUS7458
CAJOBZ010000018.1	CAF4855690.1	PMACD_LOCUS7459
CAJOBZ010000018.1	CAF4855703.1	PMACD_LOCUS7460
CAJOBZ010000018.1	CAF4855714.1	PMACD_LOCUS7461
CAJOBZ010000018.1	CAF4855727.1	PMACD_LOCUS7462
CAJOBZ010000018.1	CAF4855734.1	PMACD_LOCUS7462
CAJOBZ010000018.1	CAF4855749.1	PMACD_LOCUS7463
CAJOBZ010000018.1	CAF4855761.1	PMACD_LOCUS7464
CAJOBZ010000018.1	CAF4855771.1	PMACD_LOCUS7465
CAJOBZ010000018.1	CAF4855780.1	PMACD_LOCUS7466
CAJOBZ010000018.1	CAF4855790.1	PMACD_LOCUS7467
CAJOBZ010000018.1	CAF4855802.1	PMACD_LOCUS7468
CAJOBZ010000018.1	CAF4855814.1	PMACD_LOCUS7469
CAJOBZ010000018.1	CAF4855825.1	PMACD_LOCUS7470
CAJOBZ010000018.1	CAF4855837.1	PMACD_LOCUS7470
CAJOBZ010000018.1	CAF4855845.1	PMACD_LOCUS7471
CAJOBZ010000018.1	CAF4855852.1	PMACD_LOCUS7472
CAJOBZ010000018.1	CAF4855872.1	PMACD_LOCUS7472
CAJOBZ010000018.1	CAF4855863.1	PMACD_LOCUS7472
CAJOBZ010000018.1	CAF4855878.1	PMACD_LOCUS7473
CAJOBZ010000018.1	CAF4855887.1	PMACD_LOCUS7474
CAJOBZ010000018.1	CAF4855897.1	PMACD_LOCUS7475
CAJOBZ010000018.1	CAF4855906.1	PMACD_LOCUS7476
CAJOBZ010000018.1	CAF4855914.1	PMACD_LOCUS7477
CAJOBZ010000018.1	CAF4855922.1	PMACD_LOCUS7478
CAJOBZ010000018.1	CAF4855933.1	PMACD_LOCUS7479
CAJOBZ010000018.1	CAF4855942.1	PMACD_LOCUS7480
CAJOBZ010000018.1	CAF4855952.1	PMACD_LOCUS7481
CAJOBZ010000018.1	CAF4855964.1	PMACD_LOCUS7482
CAJOBZ010000018.1	CAF4855971.1	PMACD_LOCUS7483
CAJOBZ010000018.1	CAF4855983.1	PMACD_LOCUS7484
CAJOBZ010000018.1	CAF4855991.1	PMACD_LOCUS7485
CAJOBZ010000018.1	CAF4856000.1	PMACD_LOCUS7486
CAJOBZ010000018.1	CAF4856009.1	PMACD_LOCUS7486
CAJOBZ010000018.1	CAF4856015.1	PMACD_LOCUS7487
CAJOBZ010000018.1	CAF4856021.1	PMACD_LOCUS7488
CAJOBZ010000018.1	CAF4856031.1	PMACD_LOCUS7489
CAJOBZ010000018.1	CAF4856042.1	PMACD_LOCUS7490
CAJOBZ010000018.1	CAF4856050.1	PMACD_LOCUS7491
CAJOBZ010000018.1	CAF4856062.1	PMACD_LOCUS7492
CAJOBZ010000018.1	CAF4856072.1	PMACD_LOCUS7492
CAJOBZ010000018.1	CAF4856083.1	PMACD_LOCUS7493
CAJOBZ010000018.1	CAF4856094.1	PMACD_LOCUS7494
CAJOBZ010000018.1	CAF4856108.1	PMACD_LOCUS7495
CAJOBZ010000018.1	CAF4856118.1	PMACD_LOCUS7495
CAJOBZ010000018.1	CAF4856130.1	PMACD_LOCUS7496
CAJOBZ010000018.1	CAF4856137.1	PMACD_LOCUS7497
CAJOBZ010000018.1	CAF4856161.1	PMACD_LOCUS7497
CAJOBZ010000018.1	CAF4856169.1	PMACD_LOCUS7497
CAJOBZ010000018.1	CAF4856149.1	PMACD_LOCUS7497
CAJOBZ010000018.1	CAF4856179.1	PMACD_LOCUS7498
CAJOBZ010000018.1	CAF4856192.1	PMACD_LOCUS7499
CAJOBZ010000018.1	CAF4856202.1	PMACD_LOCUS7500
CAJOBZ010000018.1	CAF4856216.1	PMACD_LOCUS7501
CAJOBZ010000018.1	CAF4856225.1	PMACD_LOCUS7502
CAJOBZ010000018.1	CAF4856236.1	PMACD_LOCUS7503
CAJOBZ010000018.1	CAF4856259.1	PMACD_LOCUS7504
CAJOBZ010000018.1	CAF4856246.1	PMACD_LOCUS7504
